시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210330,540.00,친환경현미밥*<br/>감자수제비국*5.6.<br/>냉이무침*5.6.13.<br/>튀김만두&초간장*5.6.10.16.<br/>매콤닭봉조림*5.6.15.<br/>배추김치*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,736.5 Kcal,탄수화물(g) : 122.9<br/>단백질(g) : 34.2<br/>지방(g) : 14.6<br/>비타민A(R.E) : 265.9<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 34.4<br/>칼슘(mg) : 263.3<br/>철분(mg) : 9.5,20210406043050
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210331,540.00,친환경잡곡밥*5.<br/>한우배추전골*1.2.3.5.6.13.16.18.<br/>골뱅이야채무침&소면*5.6.13.<br/>동그랑땡구이&케첩*1.2.5.6.10.12.15.16.<br/>배추김치*9.13.<br/>적포도*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,850.2 Kcal,탄수화물(g) : 149.4<br/>단백질(g) : 39.5<br/>지방(g) : 10.8<br/>비타민A(R.E) : 279.7<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 23.2<br/>칼슘(mg) : 221.3<br/>철분(mg) : 5.1,20210407043019
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210401,540.00,참치야채비빔밥*5.6.<br/>청국장찌개*5.6.9.13.18.<br/>울외장아찌*13.<br/>떡갈비구이*1.5.6.10.13.16.<br/>깍두기*9.13.<br/>오미자음료*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1009.9 Kcal,탄수화물(g) : 149.8<br/>단백질(g) : 48.1<br/>지방(g) : 27.4<br/>비타민A(R.E) : 331.2<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 20.1<br/>칼슘(mg) : 292.4<br/>철분(mg) : 14.8,20210408043050
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210402,540.00,친환경잡곡밥*5.<br/>봄동된장국*5.6.13.<br/>두릅초무침*5.6.13.<br/>제육볶음*5.6.10.13.<br/>알감자조림*5.6.13.<br/>열무김치*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,691.4 Kcal,탄수화물(g) : 117.7<br/>단백질(g) : 46.0<br/>지방(g) : 9.4<br/>비타민A(R.E) : 429.9<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 45.3<br/>칼슘(mg) : 270.0<br/>철분(mg) : 4.3,20210409043017
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210405,550.00,한우콩나물밥&양념장*5.6.16.<br/>새싹치즈케이크*1.2.5.6.<br/>돼지고기된장찌개*5.6.10.13.16.<br/>느타리초무침*5.6.13.<br/>버터플라이새우튀김&타르타르소1.5.6.9.<br/>배추김치*13.9.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,740.4 Kcal,탄수화물(g) : 111.1<br/>단백질(g) : 32.9<br/>지방(g) : 22.4<br/>비타민A(R.E) : 1267.8<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 32.5<br/>칼슘(mg) : 224.4<br/>철분(mg) : 5.1,20210412043017
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210406,530.00,친환경잡곡밥*5.<br/>근대된장국*5.6.13.<br/>동부묵김가루무침*5.6.13.<br/>닭볶음탕*5.6.13.<br/>배추김치*9.13.<br/>한라봉,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,669.5 Kcal,탄수화물(g) : 114.3<br/>단백질(g) : 36.6<br/>지방(g) : 12.0<br/>비타민A(R.E) : 476.8<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 62.6<br/>칼슘(mg) : 207.2<br/>철분(mg) : 3.9,20210413043514
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210408,530.00,하이라이스*1.2.5.6.10.12.13.<br/>두부새우젓국*1.5.6.9.13.<br/>마늘쫑무침*5.<br/>에그토르티아*1.2.5.6.12.13.<br/>깍두기*9.13.<br/>매실음료*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,828.1 Kcal,탄수화물(g) : 129.9<br/>단백질(g) : 33.9<br/>지방(g) : 21.2<br/>비타민A(R.E) : 346.8<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 26.3<br/>칼슘(mg) : 383.2<br/>철분(mg) : 13.2,20210415043053
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210409,530.00,친환경차수수밥*<br/>한우조랭이떡국*1.5.6.13.16.<br/>미트볼데리야끼볶음*1.5.6.10.13.<br/>코다리무조림*5.6.13.<br/>쑥갓두부무침*5.6.13.<br/>백김치*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,840.5 Kcal,탄수화물(g) : 132.4<br/>단백질(g) : 50.3<br/>지방(g) : 14.8<br/>비타민A(R.E) : 278.2<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 34.0<br/>칼슘(mg) : 291.9<br/>철분(mg) : 5.8,20210416043016
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210412,560.00,토마토소스바게트샌드위치*1.2.5.6.10.12.13.15.16.<br/>쑥갓어묵국*1.5.6.13.<br/>콩나물무침*5.6.13.<br/>블루레몬에이드*1.3.<br/>한우불고기떡볶이*5.6.13.16.<br/>스틱단무지*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,651.1 Kcal,탄수화물(g) : 106.7<br/>단백질(g) : 33.9<br/>지방(g) : 14.1<br/>비타민A(R.E) : 253.3<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 20.6<br/>칼슘(mg) : 245.7<br/>철분(mg) : 4.5,20210419043017
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210413,540.00,친환경차조밥*<br/>북엇국*1.5.6.13.<br/>연근조림*5.6.13.<br/>도토리묵무침*5.6.13.<br/>매콤쭈꾸미돈육불고기*5.6.10.13.<br/>배추김치*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,734.4 Kcal,탄수화물(g) : 132.7<br/>단백질(g) : 40.6<br/>지방(g) : 9.0<br/>비타민A(R.E) : 308.8<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 40.0<br/>칼슘(mg) : 226.6<br/>철분(mg) : 4.6,20210420043100
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210414,540.00,친환경잡곡밥*5.<br/>한우육개장*5.6.13.<br/>햄감자채볶음*2.5.6.10.13.<br/>고추장삼치구이*5.6.13.<br/>배추김치*9.13.<br/>조미김*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,580.4 Kcal,탄수화물(g) : 105.0<br/>단백질(g) : 31.0<br/>지방(g) : 9.6<br/>비타민A(R.E) : 316.3<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 28.9<br/>칼슘(mg) : 178.6<br/>철분(mg) : 4.1,20210421043017
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210415,540.00,돈까스덮밥*1.2.5.6.7.10.13.18.<br/>팽이장국*5.6.13.<br/>타코야끼*2.5.6.12.13.16.18.<br/>깍두기*9.13.<br/>적포도*<br/>양배추샐러드&오렌지D*1.2.5.6.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,1075.4 Kcal,탄수화물(g) : 145.1<br/>단백질(g) : 38.3<br/>지방(g) : 40.6<br/>비타민A(R.E) : 160.4<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 27.6<br/>칼슘(mg) : 247.4<br/>철분(mg) : 7.4,20210422043056
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210416,540.00,친환경현미밥*<br/>가나슈초코타르트*1.2.5.6.<br/>들깨미역국*5.6.13.<br/>멸치견과류조림*4.5.6.13.<br/>매콤닭김치찜*9.13.15.<br/>파김치*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,718.3 Kcal,탄수화물(g) : 109.3<br/>단백질(g) : 39.0<br/>지방(g) : 16.0<br/>비타민A(R.E) : 293.4<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 28.2<br/>칼슘(mg) : 308.6<br/>철분(mg) : 3.5,20210423043019
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210419,540.00,김치무국*5.6.9.13.<br/>씨푸드갈릭볶음밥*1.2.5.6.9.12.13.17.18.<br/>목살스테이크*1.2.5.6.10.12.13.16.<br/>애플레몬에이드*<br/>견과발사믹샐러드*2.4.5.6.13.14.<br/>비트&오이피클*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,858.3 Kcal,탄수화물(g) : 97.0<br/>단백질(g) : 43.2<br/>지방(g) : 34.7<br/>비타민A(R.E) : 155.9<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 21.3<br/>칼슘(mg) : 202.4<br/>철분(mg) : 5.0,20210426043019
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210420,520.00,친환경잡곡밥*5.<br/>김치버섯수제비국*5.6.9.13.<br/>동파육*13.18.5.6.10.<br/>씀바귀된장무침*5.6.<br/>명엽채고추장볶음*1.5.6.13.<br/>섞박지*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,830.7 Kcal,탄수화물(g) : 116.6<br/>단백질(g) : 60.2<br/>지방(g) : 16.0<br/>비타민A(R.E) : 240.6<br/>티아민(mg) : 1.2<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 23.0<br/>칼슘(mg) : 294.0<br/>철분(mg) : 5.0,20210427043041
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210421,520.00,친환경현미밥*<br/>돈등뼈감자탕*5.6.9.10.13.18.<br/>고추잡채&꽃빵*1.2.5.6.10.13.<br/>장어까츠&데리야끼소스*5.6.<br/>총각김치*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,757.7 Kcal,탄수화물(g) : 127.0<br/>단백질(g) : 45.4<br/>지방(g) : 9.8<br/>비타민A(R.E) : 349.9<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 33.0<br/>칼슘(mg) : 226.6<br/>철분(mg) : 4.9,20210428043019
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210422,520.00,추가밥*<br/>얼큰닭다리칼국수*5.6.9.13.15.18.<br/>냉이무침*5.6.13.<br/>콘치즈오븐구이*1.2.5.6.13.<br/>겉절이*9.13.<br/>우리쌀식혜*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,864.0 Kcal,탄수화물(g) : 124.4<br/>단백질(g) : 42.5<br/>지방(g) : 23.1<br/>비타민A(R.E) : 340.7<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 32.0<br/>칼슘(mg) : 516.5<br/>철분(mg) : 9.4,20210429043050
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210423,520.00,친환경칼슘기장밥*<br/>바지락조개탕*5.6.18.<br/>두부조림*5.6.13.<br/>돼지고기바베큐소스볶음*5.6.10.12.13.<br/>배추김치*9.13.<br/>키위*,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,786.5 Kcal,탄수화물(g) : 115.2<br/>단백질(g) : 53.9<br/>지방(g) : 13.4<br/>비타민A(R.E) : 64.7<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 63.8<br/>칼슘(mg) : 289.2<br/>철분(mg) : 8.9,20210430043018
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210426,540.00,친환경현미밥*<br/>순댓국(大)*6.9.10.13.<br/>고사리나물*5.6.<br/>고추참치야채볶음*5.6.9.13.<br/>임연수카레구이*2.5.6.12.13.16.18.<br/>섞박지*9.13.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,887.6 Kcal,탄수화물(g) : 132.0<br/>단백질(g) : 42.9<br/>지방(g) : 24.0<br/>비타민A(R.E) : 410.7<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 32.6<br/>칼슘(mg) : 267.5<br/>철분(mg) : 12.4,20210503043028
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20210427,520.00,돈육필라프*2.5.6.10.13.<br/>매콤콩나물국*5.6.13.<br/>부추무침*5.6.13.<br/>치킨스낵랩*1.2.5.6.13.15.18.<br/>깍두기*9.13.<br/>꿀호두*14.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(한우)<br/>돼지고기 : 국내산<br/>닭고기 : 국내산<br/>오리고기 : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산<br/>낙지 : 국내산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>콩 : 국내산,911.1 Kcal,탄수화물(g) : 126.2<br/>단백질(g) : 38.6<br/>지방(g) : 32.5<br/>비타민A(R.E) : 159.0<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 36.8<br/>칼슘(mg) : 181.8<br/>철분(mg) : 3.7,20210504043049
